Date,SPY C-to-C,BAC C-to-C,SPY O-to-C,BAC O-to-C
16/06/2004,0.053148471,-0.311793965,0.218352327,-0.137762611
17/06/2004,-0.104834821,-0.241439018,-0.0184649,-0.090926071
18/06/2004,-0.104965181,1.043706838,0.377706973,0.789068489
21/06/2004,-0.360703929,0.552530382,-0.317939142,0.063842199
22/06/2004,0.414419468,-0.391541164,0.49297379,-0.279126192
23/06/2004,0.814672334,0.316669604,0.865742068,0.430224594
24/06/2004,-0.217680053,0.844011532,-0.315253755,0.574166246
25/06/2004,-0.253237925,-0.984256846,-0.341971324,-0.829608942
28/06/2004,-0.394588235,0.239960355,-0.702839914,-0.372103305
29/06/2004,0.290396507,-0.073086668,0.324448592,-0.125098976
30/06/2004,0.39453106,0.2221655,0.427480576,0.170023666
01/07/2004,-1.080270617,-0.867778239,-0.870659613,-0.918602503
02/07/2004,-0.335873006,0.270970012,-0.018617426,0.230292223
06/07/2004,-0.73819209,-0.455465138,-0.152433365,-0.150389414
07/07/2004,0.169917957,0.616662345,-0.027646622,0.36175467
08/07/2004,-0.805520757,-0.646425758,-0.287508063,0.028367193
09/07/2004,0.377203258,0.426964747,-0.126233662,-0.328933459
12/07/2004,0.134599869,1.076528242,0.124370523,0.578683464
13/07/2004,0.10763455,0.539332955,0.061655135,0.604776557
14/07/2004,-0.33989014,-1.017236303,0.034989389,-0.576797743
15/07/2004,-0.404134062,-0.383194463,-0.440183225,-0.766666071
16/07/2004,-0.442029684,0.769429257,-0.774979198,-0.125412098
19/07/2004,-0.072176302,1.081158834,-0.091313845,0.804303867
20/07/2004,0.721985302,-0.072096801,0.621651115,0.075506565
21/07/2004,-1.293674677,-1.515392156,-1.550757747,-1.59862932
22/07/2004,0.200349519,1.158809336,0.490458841,0.737135345
23/07/2004,-0.958945584,0.056837168,-0.375892648,0.264576399
26/07/2004,-0.091739396,0.64431389,-0.257731675,0.662080706
27/07/2004,0.969370506,-0.259971545,0.875419869,-0.077185206
28/07/2004,0.136594394,-0.013701279,0.544458816,0.169703038
29/07/2004,0.480760494,0.103868327,0.098699167,-0.077295673
30/07/2004,0.126800113,-0.049014062,0.053464674,-0.101174326
02/08/2004,0.397030019,0.795453575,0.874440426,1.347859825
03/08/2004,-0.640839805,0.278527942,-0.307868192,0.343228328
04/08/2004,-0.090421036,-0.762359924,0.452946913,-0.041857479
05/08/2004,-1.608749801,-1.256091976,-1.361587382,-0.91487121
06/08/2004,-1.541719287,-0.050375899,-1.053882542,-0.328143674
09/08/2004,0.186953427,0.14023504,0.06438536,0.004581742
10/08/2004,1.253488246,1.264238199,0.824594867,1.105997861
11/08/2004,-0.240181977,0.678503588,0.435358394,0.992376693
12/08/2004,-1.153798936,-0.224193462,-0.764473663,-0.018283026
13/08/2004,0.196278679,-0.283798623,-0.215720779,-0.335937062
16/08/2004,1.391550712,1.35441806,0.740189301,0.916493425
17/08/2004,0.156577901,0.97019111,-0.157169502,0.432652067
18/08/2004,1.279917247,0.664951026,1.288852402,0.716992909
19/08/2004,-0.400318813,0.342404784,-0.055537759,0.257076851
20/08/2004,0.736286914,0.886057572,0.843371989,0.903419712
23/08/2004,-0.22642415,-0.067674705,-0.200245581,-0.208656811
24/08/2004,0.045572993,0.520141008,-0.417716216,0.266206151
25/08/2004,0.831507226,-0.010829464,0.821259662,0.243497568
26/08/2004,0.036267119,-0.406781009,0.224053805,-0.344043126
27/08/2004,0.278793078,0.959472203,0.223811171,0.806814834
30/08/2004,-0.783378771,0.145911693,-0.523610002,-0.071600935
31/08/2004,0.451414579,0.92786445,-0.073074038,0.218680593
01/09/2004,0.216137862,-2.945306814,0.242137434,-1.187577845
02/09/2004,1.1083348,0.55969537,1.053719053,0.497935116
03/09/2004,-0.391419722,-0.491861054,-0.374597088,-0.803041428
07/09/2004,0.649619055,1.468196812,-0.018644154,0.38013506
08/09/2004,-0.390458692,-0.237447142,-0.196193149,0.31206926
09/09/2004,0.142697653,0.622002004,-0.080802045,0.468824387
10/09/2004,0.532349376,0.573982784,0.868672771,0.939555049
13/09/2004,0.194795967,-0.190159702,-0.06271627,-0.116911365
14/09/2004,0.264905973,-0.145705942,0.201986632,0.356010669
15/09/2004,-0.741843807,-0.417364918,-0.408050196,-0.366419901
16/09/2004,0.328085399,0.35065589,0.087550692,0.040268413
17/09/2004,0.026957254,0.854818362,0.096365445,0.286711912
20/09/2004,-0.522546501,-0.628366299,-0.018672543,0.16426099
21/09/2004,0.655953426,0.797997214,0.441815743,0.893056346
22/09/2004,-1.431517982,-1.69254439,-0.572634341,-0.891027358
23/09/2004,-0.42164371,-0.708924617,-0.333079404,-0.451357798
24/09/2004,0.171087685,0.970502729,0.026064731,0.908051891
27/09/2004,-0.57628553,-0.261997081,-0.181240625,-0.551314654
28/09/2004,0.61279923,-0.2859028,0.403869886,-0.394067622
29/09/2004,0.358910384,-0.218203116,0.429866449,-0.074608107
30/09/2004,0.009275352,-0.518604632,0.070748146,-0.903460538
01/10/2004,1.56327368,1.909377283,0.725218787,0.994604218
04/10/2004,0.334764973,0.463893361,-0.141248826,0.062768132
05/10/2004,-0.017076267,1.201245484,-0.123964045,0.48749635
06/10/2004,0.648534939,1.011657345,0.393303452,0.71643349
07/10/2004,-1.02609408,0.277587809,-0.6239529,-0.114376487
08/10/2004,-0.698817534,-0.285534363,-0.797785443,-0.070265477
11/10/2004,0.248817674,0.399208699,-0.054084701,0.062311839
12/10/2004,-0.274689698,0.36507167,0.42633904,0.812984478
13/10/2004,-0.757900579,-1.00394626,-1.007543101,-1.17535049
14/10/2004,-0.854117007,-1.781779648,-0.75602557,-1.375962968
15/10/2004,0.432909317,1.828779907,0.242268764,0.979032572
18/10/2004,0.565380471,0.101291492,0.610175148,0.352211625
19/10/2004,-0.970463733,-1.398140934,-1.014950676,-1.99263975
20/10/2004,0.018307552,-1.373867377,0.297785376,-0.642483442
21/10/2004,0.306881199,0.513250557,0.260587278,0.131446902
22/10/2004,-0.986207982,-0.19393237,-0.859349861,-0.616659988
25/10/2004,-0.063511477,-0.469540063,0.190315427,0.177977868
26/10/2004,1.401199488,0.697278515,0.867021816,-0.039763604
27/10/2004,1.390943719,1.190379117,1.587145083,1.381045231
28/10/2004,0.203845149,0.439332853,0.326898603,0.72647393
29/10/2004,0.177008783,0.415501529,-0.036168184,0.330868819
01/11/2004,0.123878441,0.992256015,-0.036171294,0.663046227
02/11/2004,0.009275352,0.167615954,-0.370877206,-0.026198854
03/11/2004,1.122004229,1.114115739,-0.470872681,-0.047374011
04/11/2004,1.565457876,1.384531064,1.43399574,1.607562141
05/11/2004,0.462907319,-0.506911073,0.12722509,-0.41491824
08/11/2004,-0.076158229,0.056837168,-0.128988118,0.040268413
09/11/2004,0.017821995,-0.030176107,-0.103426984,-0.242494146
10/11/2004,-0.067670747,0.685974724,0.024746388,0.774295889
11/11/2004,0.920268839,1.963288825,0.577236655,1.020877422
12/11/2004,0.811204268,0.670271138,0.708864243,0.952741588
15/11/2004,-0.226414993,-0.133136504,0.108885475,0.124870787
16/11/2004,-0.760577442,-1.154783564,-0.288789742,-0.873173944
17/11/2004,0.568219896,-0.30738391,-0.178330273,-1.327566548
18/11/2004,0.228610685,-0.33026009,0.074977811,-0.368378246
19/11/2004,-1.134853405,-1.113527297,-0.926476647,-0.438201399
22/11/2004,0.561786426,0.838600107,0.595051395,1.106307009
23/11/2004,0.017751724,0.402335244,0.06697922,0.603162301
24/11/2004,0.48280913,0.272168862,-0.043133006,0.104930556
26/11/2004,-0.151136688,0.013807907,-0.338308621,0.180241518
29/11/2004,-0.176786948,-0.201727941,-0.473074182,-0.088958398
30/11/2004,-0.329909235,-0.115911741,-0.162003654,0.451257527
01/12/2004,1.468047373,0.488151186,0.840220668,1.511837925
02/12/2004,-0.049338843,-0.050817057,0.267468556,0.492904168
03/12/2004,0.051146139,-0.202006808,-0.134576615,-0.207723519
06/12/2004,-0.074483762,0.487872318,0.426686042,0.860121981
07/12/2004,-1.043676296,-1.470902606,-0.918837758,-1.151382564
08/12/2004,0.473940573,0.677247321,0.429827794,0.061953332
09/12/2004,0.564038479,0.295267973,1.009807217,0.343890421
10/12/2004,-0.099753048,-0.583877409,0.150096147,-0.090109702
13/12/2004,0.95303314,0.209243032,0.382627641,-0.198628432
14/12/2004,0.424041604,-0.150055703,0.364126538,-0.00333307
15/12/2004,0.166436557,0.274607289,0.123135662,0.236368269
16/12/2004,-0.222416932,0.252425625,-0.034005027,0.301081428
17/12/2004,-1.073527165,-1.166419676,-0.193085158,-0.823644226
20/12/2004,-0.091269273,0.056837168,-0.586037102,-0.332089919
21/12/2004,0.93547831,1.896945705,0.582242681,1.126055411
22/12/2004,0.423697826,1.012446523,0.322284457,0.964112131
23/12/2004,0.091954149,-0.028687747,0.0156392,-0.045256501
27/12/2004,-0.471216004,-0.050171938,-0.522055576,-0.088046403
28/12/2004,0.687917367,0.654618623,0.321429723,0.445602302
29/12/2004,0.042262322,-0.134917445,0.007355964,-0.045074028
30/12/2004,-0.023711619,0.216658202,0.097908176,0.167819451
31/12/2004,-0.147561529,0.046190375,-0.025631014,0.413224251
03/01/2005,-0.811931204,-0.992086074,-1.274800503,-0.709922652
04/01/2005,-1.104685663,-1.351789439,-1.162875472,-1.323241511
05/01/2005,-0.336643576,-1.19496352,-0.321140909,-0.814343997
06/01/2005,0.321498718,-0.009483162,0.293975703,-0.180482228
07/01/2005,-0.091879508,-1.032667773,-0.194443658,-0.848626328
10/01/2005,0.312433479,1.278938813,0.230773794,0.395508574
11/01/2005,-0.538763624,-0.142123879,0.024430286,0.438675315
12/01/2005,0.447946546,-0.231251674,0.378705213,-0.070559482
13/01/2005,-0.937957712,-1.17126803,-0.847786456,-1.189484368
14/01/2005,0.644574596,0.817807716,0.532301256,0.352978072
18/01/2005,0.942172818,1.97806221,1.262276765,2.203230688
19/01/2005,-0.940511154,-1.55272244,-0.639394592,-0.247884285
20/01/2005,-0.694147185,0.83177739,-0.281260031,0.505437045
21/01/2005,-0.67343766,-0.473902689,-0.759284245,-0.24724699
24/01/2005,-0.299472749,0.388879532,-0.48014574,0.216985932
25/01/2005,0.395061762,0.805409576,-0.453677307,0.127987717
26/01/2005,0.461745497,0.538238535,0.229016597,0.56463055
27/01/2005,0.03482575,-0.534297558,0.237847072,0.018321744
28/01/2005,-0.246522878,0.385676662,-0.17147366,0.215476518
31/01/2005,0.808599335,1.469443511,0.066933178,0.4729822
01/02/2005,0.718198905,0.766441264,0.471477478,0.383763813
02/02/2005,0.378620185,0.142508623,0.242503093,0.426949883
03/02/2005,-0.250802818,-0.695288436,0.0831004,-0.153259225
04/02/2005,1.087115088,1.193578631,0.951331121,0.854849552
07/02/2005,-0.073863995,-0.370605244,0.057311714,0.018875751
08/02/2005,0.100724832,0.420279578,0.215300396,0.317838785
09/02/2005,-0.858698717,-0.843490457,-0.813961383,-0.773092235
10/02/2005,0.452549611,1.085123863,0.166186491,0.48893918
11/02/2005,0.740965654,-0.135162891,0.922070419,0.061610853
14/02/2005,0.067248768,0.227522082,0.13160727,0.146866867
15/02/2005,0.339908815,0.376088264,0.329735538,0.487982625
16/02/2005,0.017527198,-0.582687502,0.304799012,0.018898609
17/02/2005,-0.752759314,-0.845424592,-0.621119058,-1.029947281
18/02/2005,0.075770242,-1.15898328,0.173701994,-0.915637193
22/02/2005,-1.430200504,-1.196064154,-0.897990506,-0.729558329
23/02/2005,0.597611223,1.222325897,0.280077706,0.543606821
24/02/2005,0.785605475,0.981711831,0.8510952,1.432503214
25/02/2005,0.936280831,1.401594133,0.8841002,1.913909958
28/02/2005,-0.676876226,-0.478897533,-0.356255516,0.403633139
01/03/2005,0.629496484,1.061655884,0.131071741,0.295805179
02/03/2005,0.001030989,-0.819143223,0.535827693,0.469914617
03/03/2005,0.050490371,-0.481087744,-0.165385174,-0.432038175
04/03/2005,1.0096937,1.001658454,0.522920591,0.468076552
07/03/2005,0.19676267,-0.564882061,0.023521105,-0.303079563
08/03/2005,-0.456012619,-0.471437469,-0.547905045,0.277926514
09/03/2005,-0.985675914,-1.19406292,-0.691803783,-0.832147153
10/03/2005,0.166164034,0.471911494,-0.108198501,-0.025212327
11/03/2005,-0.644673421,-0.139562241,-0.721069905,-0.15621675
14/03/2005,0.5393851,0.165995567,0.173051176,0.018379391
15/03/2005,-0.712031096,-0.588926582,-0.869569365,-0.527418701
16/03/2005,-0.826291007,-1.570474992,-0.436409502,-0.983555353
17/03/2005,0.210448932,0.034513248,0.191772291,-0.082396782
18/03/2005,-0.51967093,0.391173822,-0.29520127,-0.650388225
21/03/2005,-0.437888439,-1.377521803,-0.296244328,-0.466004817
22/03/2005,-0.950840779,-1.375493788,-1.146483028,-1.79922935
23/03/2005,-0.05050517,0.627680138,0.349066155,1.156580268
24/03/2005,0.077593032,-0.239594471,-0.213854265,-1.048177706
28/03/2005,0.188387515,1.214756792,-0.017910515,0.254703347
29/03/2005,-0.794972652,-0.941356238,-0.753231131,-0.844994433
30/03/2005,1.467536813,0.466394054,0.697036647,0.47282458
31/03/2005,-0.126271941,0.124933868,-0.195425834,-0.027627934
01/04/2005,-0.611501335,-0.102127326,-1.280196942,-1.111896145
04/04/2005,0.315893427,0.397166481,0.56953485,0.493886792
05/04/2005,0.425111653,0.418582984,0.058426624,-0.410588978
06/04/2005,0.263018193,0.709184549,-0.043133006,0.354240414
07/04/2005,0.649223646,0.682677387,0.50453656,0.107120784
08/04/2005,-0.867479548,-0.37860147,-0.793014648,-0.382847684
11/04/2005,0.076991623,0.759298662,-0.102437958,0.16263341
12/04/2005,0.49885175,1.194782387,0.946255033,1.943401755
13/04/2005,-1.125464574,-0.836961886,-1.043589524,-1.239819691
14/04/2005,-1.03516527,-0.87858168,-0.96849549,-0.339493017
15/04/2005,-1.656851354,-1.068287212,-0.85248458,-0.36504626
18/04/2005,0.297623666,1.226704278,0.514769869,0.555560245
19/04/2005,0.609512028,0.547690451,0.120556067,0.418172609
20/04/2005,-1.282642058,-1.445601678,-1.103078432,-0.904833131
21/04/2005,1.906469145,0.35012559,0.952232936,0.220814615
22/04/2005,-0.604674434,0.079362227,-0.686694267,-0.16291486
25/04/2005,0.855713295,0.998337061,0.318301759,0.757277983
26/04/2005,-0.897897486,-0.524950108,-0.424316143,-0.317673803
27/04/2005,0.416360925,0.772403727,0.867690876,1.51047053
28/04/2005,-1.129520804,-0.434564312,-0.418689464,0.196570779
29/04/2005,1.156714923,0.881905958,0.684481932,0.933530271
02/05/2005,0.569500907,0.720850232,0.102372308,0.504922419
03/05/2005,-0.076709176,0.056837168,-0.199114046,-0.51081862
04/05/2005,1.189381402,1.371780506,0.929579572,1.046181116
05/05/2005,-0.194962656,-0.117492796,-0.153985215,0.018493781
06/05/2005,-0.16124221,-0.973534767,-0.340976471,-0.178837722
09/05/2005,0.723503369,0.781398467,0.373475012,0.040268413
10/05/2005,-1.11538505,-0.667724131,-0.668080282,-0.333975282
11/05/2005,0.445303914,0.606228727,0.358015466,0.259518666
12/05/2005,-0.959400518,-0.580737818,-0.994397019,-0.398617523
13/05/2005,-0.422355153,-0.54044367,-0.493020654,-0.29177395
16/05/2005,1.04207565,1.750860738,0.592116575,0.610070525
17/05/2005,0.68342562,0.839109736,0.930533718,1.326109383
18/05/2005,1.049937901,0.96182072,0.50543227,0.577846313
19/05/2005,0.47113115,-0.286953459,0.376920416,0.040268413
20/05/2005,-0.175211074,0.336257016,0.091403319,0.427615573
23/05/2005,0.444786928,0.035371031,0.434212794,0.233546687
24/05/2005,-0.007440068,0.164121804,0.283668721,0.319148783
25/05/2005,-0.25855206,-0.114873542,0.015863724,0.427532236
26/05/2005,0.610881444,0.399964247,0.299277402,0.361571035
27/05/2005,0.125835185,-0.093136079,0.198935613,0.426700839
31/05/2005,-0.599999162,-0.566887835,-0.285012765,-0.347078746
01/06/2005,0.91765278,-0.051095924,0.757407446,0.799244192
02/06/2005,0.150208018,-0.224335289,0.397178566,0.148599049
03/06/2005,-0.622323191,-0.769613817,-0.549208679,-0.046934557
06/06/2005,0.134249332,0.274987342,0.132435428,0.258418587
07/06/2005,-0.007378824,0.035043553,-0.333234556,-0.220942009
08/06/2005,-0.182447293,0.100419648,-0.42566848,-0.024970254
09/06/2005,0.541855457,0.469926134,0.682210362,0.911164403
10/06/2005,-0.22337951,-0.138623857,-0.424644976,-0.306878822
13/06/2005,0.241930214,-0.11722728,0.406739593,0.258466187
14/06/2005,0.266227708,0.1874139,-0.009183273,0.214370742
15/06/2005,0.224275848,1.374777817,0.023886246,1.184124632
16/06/2005,0.347378177,-0.287175212,0.361690028,-0.131811646
17/06/2005,0.108016411,0.486668047,0.07722226,-0.066993208
20/06/2005,-0.04831175,0.228253537,0.468683199,0.930497921
21/06/2005,-0.171928882,0.824595258,-0.140913597,0.763675823
22/06/2005,0.058727261,0.120551729,-0.362948843,-0.298571386
23/06/2005,-1.117683874,-1.031870352,-0.895461996,-0.663584338
24/06/2005,-0.751947948,0.335478437,-0.293576982,0.661721179
27/06/2005,-0.032718518,-0.608901359,-0.059659732,-1.032703254
28/06/2005,0.937414462,0.67975831,0.491405626,0.469177499
29/06/2005,-0.165659092,0.505507934,-0.117457759,0.125538084
30/06/2005,-0.72712965,-2.753550994,-0.80270628,-0.723510531
01/07/2005,0.386523567,-1.289612927,-0.084692132,-1.131404104
05/07/2005,0.825946557,0.256637434,1.025094309,0.530465473
06/07/2005,-0.815763705,-0.800676857,-0.817705267,-0.783331122
07/07/2005,0.234961911,0.023278244,0.939258416,0.489102201
08/07/2005,1.212659308,1.058738012,0.943599568,0.841162572
11/07/2005,0.667064272,0.178606154,0.319549331,-0.467627125
12/07/2005,0.156683453,0.333034659,0.228478762,0.460019389
13/07/2005,0.123776059,0.935577445,0.048129694,0.105878038
14/07/2005,0.311254769,0.275320978,-0.398997326,-0.166759718
15/07/2005,0.066304153,0.361914763,0.121316617,0.388776716
18/07/2005,-0.456050603,-1.632725788,-0.098961184,-0.467066964
19/07/2005,0.637361759,-0.765298337,0.341038417,-1.02569771
20/07/2005,0.463600326,0.123749181,0.664580914,0.129335442
21/07/2005,-0.681138795,-0.50213578,-0.390920359,-0.473297525
22/07/2005,0.610609847,0.593511086,0.291191532,0.554638327
25/07/2005,-0.404770298,-0.323009116,-0.349881764,-0.316954561
26/07/2005,0.261154421,-0.234610186,0.120860278,-0.004635045
27/07/2005,0.454602188,-0.82263631,0.193245478,-0.412118696
28/07/2005,0.589267311,-0.169920299,0.192198924,-0.368265972
29/07/2005,-0.748609434,-0.969983035,-0.678319871,-0.804003572
01/08/2005,0.02546051,0.171450361,0.079884048,0.314742511
02/08/2005,0.718841303,0.741771352,0.465978879,0.541751115
03/08/2005,0.137748149,-0.399263965,0.256295594,-0.472699369
04/08/2005,-0.764048947,-0.080399816,-0.371925936,0.063170051
05/08/2005,-0.704897461,-1.001617261,-0.398867994,-0.789038344
08/08/2005,-0.27619444,-0.616253455,-0.538358503,-0.585820588
09/08/2005,0.741700501,-0.036359484,-0.017143559,-0.646379615
10/08/2005,-0.153022826,-0.316820436,-0.794617165,-1.286103562
11/08/2005,0.697230799,0.173755222,0.403404396,0.274186649
12/08/2005,-0.589383503,-0.177135798,-0.000897925,0.11041924
15/08/2005,0.325231381,1.1981096,0.412409523,0.853753434
16/08/2005,-1.219631263,1.253904869,-0.741551618,0.383321923
17/08/2005,0.148385885,0.1254635,0.219843692,0.120227296
18/08/2005,-0.138024184,0.148265746,0.228366074,0.749572382
19/08/2005,0.140218983,-0.286451875,-0.123421935,-0.507553089
22/08/2005,0.180879071,0.400126211,-0.359671957,0.223209237
23/08/2005,-0.309652015,-0.90735763,-0.221784013,-0.557571951
24/08/2005,-0.681119435,-0.940041379,-0.362621437,-0.63235386
25/08/2005,0.239936958,0.359268479,0.048513259,-0.122465553
26/08/2005,-0.576655765,-0.408821415,-0.372262082,-0.355679466
29/08/2005,0.652788834,1.240008377,0.883076603,1.294640261
30/08/2005,-0.328465403,-0.498205885,0.023878059,-0.237960377
31/08/2005,0.978243353,-0.175343108,0.787542427,0.83429407
01/09/2005,0.139940948,0.26582366,-0.000897925,0.480848836
02/09/2005,-0.317709326,-0.431479115,-0.384650182,-0.725307765
06/09/2005,1.327010378,1.146450359,0.575005033,0.479524697
07/09/2005,0.219155958,-0.081603094,0.298031806,0.063376443
08/09/2005,-0.32998184,-0.59176367,0.007197602,-0.527552801
09/09/2005,0.726817835,-0.129252674,0.538143566,-0.308042632
12/09/2005,-0.038936783,-0.48010821,-0.06512916,-0.659524505
13/09/2005,-0.684331752,-0.060272577,-0.259379491,0.01684098
14/09/2005,-0.306859958,-0.013494566,-0.397611396,-0.123915979
15/09/2005,0.033628966,0.267684148,-0.422394861,-0.123455164
16/09/2005,0.40621378,2.255745346,0.493410443,1.658052714
19/09/2005,-0.558263062,-0.609295995,-0.463692565,-0.212867149
20/09/2005,-0.708801989,-0.846051244,-0.921512191,-0.930388618
21/09/2005,-1.003120636,-1.702739021,-0.363545648,-0.242284165
22/09/2005,0.463240062,-0.061576108,0.68474352,0.491736449
23/09/2005,0.11627565,0.198916282,0.29581374,0.419865548
26/09/2005,-0.073022406,-0.512694509,-0.378473684,-0.883799292
27/09/2005,0.025740323,-0.181428373,0.01556298,-0.13844135
28/09/2005,0.190211333,-0.709450107,-0.124005167,-0.629430335
29/09/2005,0.925362243,1.25159451,1.080902495,1.480869558
30/09/2005,0.009275352,0.151803937,0.023570897,-0.433778457
03/10/2005,-0.096626658,-0.156965028,-0.326207256,-0.977130638
04/10/2005,-1.064197488,-0.27665528,-0.811480822,-0.221107523
05/10/2005,-1.434613313,0.223722413,-1.062707984,0.064029849
06/10/2005,-0.40112767,0.626909971,-0.940108184,-0.007147424
07/10/2005,0.444750456,0.222498074,-0.368330489,-0.632022849
10/10/2005,-0.745635128,-0.417209702,-0.562956366,-0.6466939
11/10/2005,-0.184563991,-0.419467615,-0.513784239,-0.67198531
12/10/2005,-0.566022343,0.056837168,-0.677204502,-0.317257888
13/10/2005,-0.067115604,0.390488574,0.160687346,0.064080772
14/10/2005,0.854803345,0.080626867,0.438032466,-0.149981347
17/10/2005,0.261545919,0.056837168,0.175520821,-0.220983368
18/10/2005,-0.986681564,-0.971265134,-0.456902769,-0.772549832
19/10/2005,1.47444134,2.00835079,1.789841708,1.608741632
20/10/2005,-1.574715977,-0.486706649,-1.71854561,-1.067058251
21/10/2005,0.238312225,0.198916282,-0.15320799,-0.183880799
24/10/2005,1.698036343,2.649531734,0.846529221,1.695510774
25/10/2005,-0.232623252,-0.382216108,0.007453851,-0.260762264
26/10/2005,-0.409170317,0.149429767,-0.369222467,0.132861013
27/10/2005,-1.053039672,-0.058916983,-0.708626888,0.294633217
28/10/2005,1.623569698,1.824762907,0.912962972,0.738971216
31/10/2005,0.68256662,-0.399368003,0.470391549,-0.164439949
01/11/2005,-0.322647615,-0.240816172,-0.034090192,-0.051222901
02/11/2005,1.084021146,1.128805467,0.816984283,0.860318567
03/11/2005,0.435960171,-0.124815925,-0.254653229,-0.855479965
04/11/2005,0.00108702,0.600809497,-0.099137802,0.017666989
07/11/2005,0.270969973,0.530397642,0.064488264,0.062763071
08/11/2005,-0.285179302,-0.100767278,0.130249634,-0.027337223
09/11/2005,0.14025114,0.394257351,0.318107703,0.37715812
10/11/2005,0.905119766,1.760190347,0.845530177,1.195066945
11/11/2005,0.260297792,0.409454613,0.322726953,0.833573587
14/11/2005,0.017362368,0.419176296,-0.097969604,0.875529891
15/11/2005,-0.403998605,-0.735420497,-0.211782909,-0.334800973
16/11/2005,0.260684592,-0.585966774,-0.065727749,-0.580163446
17/11/2005,0.872218728,0.876241598,0.522811123,0.549175364
18/11/2005,0.465952026,0.51893503,0.103039721,-0.025586051
21/11/2005,0.527514502,0.691482038,0.620618019,0.740030726
22/11/2005,0.501105631,0.687479684,0.729322003,0.694007939
23/11/2005,0.412039963,1.220643407,0.417496212,1.310331767
25/11/2005,0.198251786,0.740162483,0.038442726,0.317306417
28/11/2005,-0.772564761,-0.819517698,-0.538448627,-1.155305179
29/11/2005,0.009275352,0.485286838,-0.348889419,0.040268413
30/11/2005,-0.627010896,-1.820443122,-0.707614648,-1.021151711
01/12/2005,1.254186961,-0.008529432,0.544450196,-0.65493317
02/12/2005,-0.014368105,0.665270162,0.243591332,0.758209058
05/12/2005,-0.180073817,0.618515032,-0.056196738,0.99348187
06/12/2005,0.080323312,-0.180410868,-0.205783734,-0.520682356
07/12/2005,-0.433623189,-0.897824021,-0.539513089,-0.810243747
08/12/2005,-0.101756462,-0.161408227,0.046724903,0.280731968
09/12/2005,0.318272151,0.384026902,0.204912327,0.170987386
12/12/2005,0.080446918,-0.335919174,-0.190456469,-0.418097553
13/12/2005,0.545385119,1.747751073,0.708996206,1.945912915
14/12/2005,0.456457676,0.656924695,0.140112674,-0.045183418
15/12/2005,-0.163084453,-0.178482226,-0.361032974,0.190241661
16/12/2005,-0.730535987,0.633453822,-0.410637684,-0.023608944
19/12/2005,-0.632641502,-0.777124685,-0.674301144,0.02951977
20/12/2005,0.009275352,0.335597936,-0.032709601,0.104473873
21/12/2005,0.279223908,-0.05028657,-0.262418857,-0.302564577
22/12/2005,0.428629529,0.612631673,0.252186677,0.510555727
23/12/2005,0.088201954,0.163367486,0.030672714,0.104172985
27/12/2005,-0.949945606,-0.777124685,-1.04603808,-1.239066733
28/12/2005,0.08889953,-0.58943824,0.06267992,-0.840416046
29/12/2005,-0.245745507,-0.094563315,-0.391103477,-0.391604424
30/12/2005,-0.590990567,-0.181541968,0.167216432,0.538266628
03/01/2006,1.752048144,2.213920322,1.276745134,1.519870832
04/01/2006,0.41080327,-1.042720214,0.19582087,-1.132828115
05/01/2006,-0.030018924,0.207003452,-0.197323052,0.212015987
06/01/2006,0.948102463,-0.136275219,0.404750497,-0.602407321
09/01/2006,0.39786681,0.099783271,0.317610792,0.083168457
10/01/2006,-0.021756456,-0.762309469,0.201232284,-0.262630996
11/01/2006,0.373292328,-0.138158019,0.386279266,0.301024754
12/01/2006,-0.572234331,-0.639574787,-0.489934413,-0.655992015
13/01/2006,0.094775338,0.056837168,-0.02421429,0.02934721
17/01/2006,-0.348757409,-0.886669557,-0.000897925,-0.224515501
18/01/2006,-0.342218859,-0.174912646,-0.040026149,-0.423564555
19/01/2006,0.454293067,-0.219757576,0.240638676,-0.733301584
20/01/2006,-1.766942361,-2.070664417,-1.62886829,-1.394412101
23/01/2006,0.183574239,-0.578950623,-0.040465844,0.553060831
24/01/2006,0.214874032,0.850942305,-0.06398941,0.583256173
25/01/2006,-0.09347115,0.93433183,-0.371985162,0.467667557
26/01/2006,0.749844402,0.771125919,0.203520732,0.129275985
27/01/2006,0.7132282,-0.321993369,0.545722208,0.040268413
30/01/2006,0.188382202,-0.772671007,-0.164290298,-0.611053373
31/01/2006,-0.458634728,-0.417043895,-0.141325472,-0.995543595
01/02/2006,0.251302249,-0.521625286,0.319102348,-0.096002332
02/02/2006,-0.867923256,-1.07570368,-0.628104999,-0.189616745
03/02/2006,-0.5587287,-0.91426873,-0.214378932,-0.26118109
06/02/2006,0.119973552,0.843696122,0.022788467,-0.396463691
07/02/2006,-0.76023382,0.333080437,-0.675102343,-0.074423651
08/02/2006,0.849882998,0.435429945,0.608739369,0.109004812
09/02/2006,-0.093438678,0.388360764,-0.379805862,0.337173964
10/02/2006,0.261920362,0.353133681,0.386316593,0.085836881
13/02/2006,-0.274995212,-0.490859318,-0.135343752,-0.199855194
14/02/2006,1.000706873,1.126609519,1.069809831,1.040504077
15/02/2006,0.337580188,0.463525483,0.405861083,0.673325015
16/02/2006,0.740170449,0.798163712,0.480843488,0.84853505
17/02/2006,-0.14578748,0.056837168,-0.00865678,-0.004484329
